method,split,seed,episodes,success_rate,mean_final_belief_error,mean_error_during_occlusion,mean_error_after_occlusion,false_disappearance_rate,identity_switch_rate,wrong_object_contact_rate,wrong_contact_rate,target_contact_rate,mean_reacquisition_latency,mean_diagnostic_steps,mean_path_length,mean_calibration_error,mean_occluded_steps
random_forest_occlusion_regressor,hidden_contact_drift,6,6,1.00000,0.05094,0.05296,0.05094,0.22669,0.08333,0.00000,0.09259,0.77222,90.00000,0.00000,1.03178,0.06482,70.00000
random_forest_occlusion_regressor,hidden_contact_drift,7,6,1.00000,0.05364,0.04611,0.05364,0.21874,0.10000,0.00000,0.10000,0.72593,90.00000,0.00000,1.04306,0.06740,69.00000
random_forest_occlusion_regressor,high_symmetry_layout,0,6,1.00000,0.04746,0.05029,0.04746,0.19442,0.07795,0.00000,0.17037,0.72037,90.00000,0.00000,1.17437,0.06283,66.83333
random_forest_occlusion_regressor,high_symmetry_layout,1,6,0.66667,0.05422,0.05555,0.05422,0.23782,0.09064,0.00000,0.35926,0.65741,90.00000,0.00000,1.00471,0.07030,70.66667
random_forest_occlusion_regressor,high_symmetry_layout,2,6,1.00000,0.03948,0.04518,0.03948,0.22799,0.02067,0.00000,0.12037,0.76852,90.00000,0.00000,0.96727,0.07023,70.00000
random_forest_occlusion_regressor,high_symmetry_layout,3,6,1.00000,0.06375,0.04902,0.06375,0.20949,0.14110,0.00000,0.12778,0.75000,90.00000,0.00000,1.15985,0.06590,68.33333
random_forest_occlusion_regressor,high_symmetry_layout,4,6,1.00000,0.04834,0.05577,0.04834,0.21872,0.16204,0.00000,0.23704,0.75370,90.00000,0.00000,1.02121,0.06321,69.00000
random_forest_occlusion_regressor,high_symmetry_layout,5,6,1.00000,0.04416,0.05601,0.03569,0.19085,0.04762,0.00000,0.01482,0.73333,75.00000,0.00000,1.05461,0.06115,69.16667
random_forest_occlusion_regressor,high_symmetry_layout,6,6,0.83333,0.06226,0.05358,0.06226,0.23136,0.06522,0.00000,0.12222,0.68704,90.00000,0.00000,1.08026,0.06733,70.33333
random_forest_occlusion_regressor,high_symmetry_layout,7,6,1.00000,0.05488,0.04171,0.05488,0.21189,0.08675,0.00000,0.15000,0.74815,90.00000,0.00000,1.08156,0.07266,68.33333
random_forest_occlusion_regressor,long_self_occlusion,0,6,0.83333,0.04606,0.05023,0.04606,0.25132,0.06667,0.00000,0.00000,0.68334,90.00000,0.00000,0.95351,0.07051,72.16667
random_forest_occlusion_regressor,long_self_occlusion,1,6,1.00000,0.05483,0.05727,0.05085,0.21099,0.00000,0.00000,0.00741,0.71852,75.00000,0.00000,0.98587,0.06688,72.00000
random_forest_occlusion_regressor,long_self_occlusion,2,6,1.00000,0.06633,0.04347,0.06633,0.22960,0.08333,0.00000,0.04630,0.76111,90.00000,0.00000,1.07235,0.07106,70.16667
random_forest_occlusion_regressor,long_self_occlusion,3,6,0.83333,0.06953,0.06166,0.06953,0.24581,0.09048,0.00000,0.00000,0.66852,90.00000,0.00000,1.00238,0.06257,71.66667
random_forest_occlusion_regressor,long_self_occlusion,4,6,1.00000,0.03246,0.03064,0.03246,0.23470,0.10000,0.00000,0.12593,0.77037,90.00000,0.00000,0.98437,0.07986,70.66667
random_forest_occlusion_regressor,long_self_occlusion,5,6,0.83333,0.04988,0.05300,0.04988,0.24160,0.18333,0.00000,0.01111,0.66852,90.00000,0.00000,1.04115,0.06819,70.83333
random_forest_occlusion_regressor,long_self_occlusion,6,6,1.00000,0.04555,0.04938,0.04555,0.25783,0.06410,0.00000,0.14259,0.79074,90.00000,0.00000,0.96598,0.07316,72.83333
random_forest_occlusion_regressor,long_self_occlusion,7,6,1.00000,0.03175,0.02874,0.03175,0.23293,0.08333,0.00000,0.07222,0.76296,90.00000,0.00000,0.99909,0.08043,70.50000
random_forest_occlusion_regressor,near_identical_distractors,0,6,0.83333,0.05470,0.04224,0.05470,0.22332,0.00926,0.00000,0.26852,0.77222,90.00000,0.00000,1.03119,0.07116,69.66667
random_forest_occlusion_regressor,near_identical_distractors,1,6,1.00000,0.05116,0.05078,0.05116,0.23700,0.10957,0.00000,0.24630,0.72222,90.00000,0.00000,0.96975,0.06979,70.83333
random_forest_occlusion_regressor,near_identical_distractors,2,6,1.00000,0.05090,0.05129,0.05090,0.20525,0.05769,0.00000,0.00185,0.75000,90.00000,0.00000,1.08187,0.06371,68.00000
random_forest_occlusion_regressor,near_identical_distractors,3,6,1.00000,0.04625,0.05120,0.05162,0.18399,0.17439,0.00000,0.14074,0.70741,75.16667,0.00000,1.10121,0.06100,68.83333
random_forest_occlusion_regressor,near_identical_distractors,4,6,1.00000,0.03374,0.03950,0.03299,0.17422,0.05136,0.00000,0.48333,0.73518,75.00000,0.00000,1.03326,0.06669,68.83333
random_forest_occlusion_regressor,near_identical_distractors,5,6,1.00000,0.05511,0.05263,0.05511,0.22940,0.14860,0.00000,0.07407,0.77592,90.00000,0.00000,0.99092,0.06685,70.16667
random_forest_occlusion_regressor,near_identical_distractors,6,6,1.00000,0.05172,0.04748,0.05172,0.21876,0.12684,0.00000,0.22037,0.76297,90.00000,0.00000,1.05715,0.06809,69.16667
random_forest_occlusion_regressor,near_identical_distractors,7,6,1.00000,0.03971,0.04913,0.03971,0.23194,0.00794,0.00000,0.12408,0.77778,90.00000,0.00000,1.01892,0.06886,70.33333
random_forest_occlusion_regressor,nominal,0,6,1.00000,0.01790,0.02055,0.01525,0.14454,0.00000,0.00000,0.00000,0.79815,60.00000,0.00000,0.88551,0.06786,67.66667
random_forest_occlusion_regressor,nominal,1,6,1.00000,0.01906,0.02205,0.01630,0.12479,0.16667,0.00000,0.15370,0.77963,60.00000,0.00000,0.97758,0.06032,65.00000
random_forest_occlusion_regressor,nominal,2,6,1.00000,0.02601,0.02374,0.01962,0.14610,0.00000,0.00000,0.00741,0.76296,75.00000,0.00000,1.04691,0.06181,62.00000
random_forest_occlusion_regressor,nominal,3,6,1.00000,0.01268,0.01788,0.01351,0.14477,0.00000,0.00000,0.02222,0.78519,60.00000,0.00000,0.95592,0.06544,64.66667
random_forest_occlusion_regressor,nominal,4,6,1.00000,0.02478,0.02878,0.02007,0.11237,0.00000,0.00000,0.02778,0.79074,45.00000,0.00000,0.92334,0.04798,64.50000
random_forest_occlusion_regressor,nominal,5,6,1.00000,0.02115,0.02479,0.01445,0.05838,0.00000,0.00000,0.00000,0.76667,30.00000,0.00000,1.03963,0.04881,61.66667
random_forest_occlusion_regressor,nominal,6,6,1.00000,0.01226,0.01623,0.01143,0.15509,0.04167,0.00000,0.26852,0.76667,75.00000,0.00000,1.03865,0.07106,65.33333
random_forest_occlusion_regressor,nominal,7,6,1.00000,0.02017,0.02303,0.01580,0.10091,0.00000,0.00000,0.10926,0.77407,45.00000,0.00000,0.98983,0.05421,65.33333
random_forest_occlusion_regressor,object_displacement,0,6,1.00000,0.05145,0.05280,0.05145,0.20391,0.00000,0.00000,0.00556,0.75371,90.00000,0.00000,1.08996,0.06101,67.66667
random_forest_occlusion_regressor,object_displacement,1,6,1.00000,0.06019,0.05417,0.05702,0.18231,0.06369,0.00000,0.01111,0.76481,75.00000,0.00000,1.02241,0.06062,68.66667
random_forest_occlusion_regressor,object_displacement,2,6,0.83333,0.04853,0.04509,0.04853,0.23705,0.05556,0.00000,0.14259,0.69815,90.00000,0.00000,0.92390,0.07098,70.83333
random_forest_occlusion_regressor,object_displacement,3,6,1.00000,0.03638,0.03695,0.03638,0.21615,0.02778,0.00000,0.09630,0.76667,90.00000,0.00000,1.08527,0.07469,69.00000
random_forest_occlusion_regressor,object_displacement,4,6,1.00000,0.03426,0.03938,0.03426,0.22381,0.05000,0.00000,0.14445,0.77407,90.00000,0.00000,0.99775,0.07251,69.66667
random_forest_occlusion_regressor,object_displacement,5,6,1.00000,0.05206,0.05255,0.04805,0.18276,0.00000,0.00000,0.00000,0.76297,75.00000,0.00000,1.03398,0.06268,68.00000
random_forest_occlusion_regressor,object_displacement,6,6,1.00000,0.04966,0.04257,0.04966,0.24011,0.00000,0.00000,0.00556,0.79074,90.00000,0.00000,0.99571,0.07416,71.16667
random_forest_occlusion_regressor,object_displacement,7,6,1.00000,0.03391,0.03662,0.03391,0.21508,0.10000,0.00000,0.11852,0.76482,90.00000,0.00000,1.04427,0.07449,68.83333
random_forest_occlusion_regressor,short_self_occlusion,0,6,1.00000,0.04576,0.03841,0.04576,0.21036,0.00000,0.00000,0.03148,0.76852,90.00000,0.00000,1.01809,0.07080,68.50000
random_forest_occlusion_regressor,short_self_occlusion,1,6,1.00000,0.03321,0.03668,0.03321,0.21399,0.00000,0.00000,0.11667,0.76667,90.00000,0.00000,1.04814,0.07063,68.83333
random_forest_occlusion_regressor,short_self_occlusion,2,6,1.00000,0.03053,0.03141,0.03053,0.21860,0.00000,0.00000,0.05741,0.77222,90.00000,0.00000,0.98285,0.07357,69.16667
random_forest_occlusion_regressor,short_self_occlusion,3,6,1.00000,0.03504,0.03170,0.03775,0.18758,0.00000,0.00000,0.00741,0.77593,75.00000,0.00000,0.97154,0.07043,69.16667
random_forest_occlusion_regressor,short_self_occlusion,4,6,1.00000,0.02732,0.02979,0.02732,0.23876,0.00000,0.00000,0.02222,0.79074,90.00000,0.00000,0.90949,0.07921,71.00000
random_forest_occlusion_regressor,short_self_occlusion,5,6,1.00000,0.03186,0.03816,0.03186,0.22735,0.00000,0.00000,0.00000,0.78333,90.00000,0.00000,0.99089,0.07246,70.00000
random_forest_occlusion_regressor,short_self_occlusion,6,6,1.00000,0.03936,0.03041,0.03554,0.20275,0.00000,0.00000,0.01296,0.78333,75.00000,0.00000,0.98763,0.07535,69.83333
random_forest_occlusion_regressor,short_self_occlusion,7,6,1.00000,0.04753,0.03401,0.04753,0.20496,0.00000,0.00000,0.00926,0.76111,90.00000,0.00000,1.04031,0.07096,68.00000
random_forest_occlusion_regressor,stale_memory_trap,0,6,0.83333,0.06390,0.06396,0.06390,0.23111,0.22082,0.00000,0.12407,0.61296,90.00000,0.00000,1.04791,0.06103,70.33333
random_forest_occlusion_regressor,stale_memory_trap,1,6,0.66667,0.06416,0.06608,0.06416,0.23513,0.09082,0.00000,0.12593,0.58333,90.00000,0.00000,1.07381,0.06244,70.50000
random_forest_occlusion_regressor,stale_memory_trap,2,6,1.00000,0.04112,0.04779,0.04112,0.23514,0.04167,0.00000,0.14630,0.73148,90.00000,0.00000,1.05650,0.06941,70.66667
random_forest_occlusion_regressor,stale_memory_trap,3,6,0.83333,0.05077,0.06195,0.05077,0.24216,0.05953,0.00000,0.14444,0.66296,90.00000,0.00000,1.06805,0.06426,71.33333
random_forest_occlusion_regressor,stale_memory_trap,4,6,0.83333,0.05128,0.05272,0.05128,0.24721,0.08849,0.00000,0.15555,0.66667,90.00000,0.00000,1.00262,0.07265,71.83333
random_forest_occlusion_regressor,stale_memory_trap,5,6,0.83333,0.05414,0.05667,0.05414,0.22454,0.07430,0.00000,0.21481,0.67222,90.00000,0.00000,1.05626,0.06608,69.50000
random_forest_occlusion_regressor,stale_memory_trap,6,6,0.83333,0.06985,0.05846,0.06985,0.24079,0.00000,0.00000,0.00000,0.66482,90.00000,0.00000,1.02492,0.06517,71.00000
random_forest_occlusion_regressor,stale_memory_trap,7,6,0.83333,0.03995,0.04313,0.03995,0.22754,0.12500,0.00000,0.00000,0.74074,90.00000,0.00000,1.13220,0.07474,69.33333
risk_averse_particle_planner,camera_dropout_burst,0,6,0.33333,0.02085,0.03487,0.03303,0.00794,0.00000,0.00000,0.13518,0.26852,0.23611,28.16667,1.39267,0.04982,41.16667
risk_averse_particle_planner,camera_dropout_burst,1,6,0.83333,0.03184,0.03558,0.03593,0.00000,0.00000,0.00000,0.23704,0.27593,0.23333,27.83333,1.40934,0.04926,41.00000
risk_averse_particle_planner,camera_dropout_burst,2,6,0.33333,0.03235,0.02791,0.03050,0.00000,0.00000,0.00000,0.22963,0.22963,0.20556,27.33333,1.44473,0.05254,38.33333
risk_averse_particle_planner,camera_dropout_burst,3,6,0.33333,0.03201,0.03932,0.03828,0.00000,0.00000,0.00000,0.15370,0.27963,0.13333,28.50000,1.45239,0.04600,41.16667
risk_averse_particle_planner,camera_dropout_burst,4,6,0.16667,0.04189,0.03359,0.03147,0.00397,0.00000,0.00000,0.00000,0.26852,0.30833,28.33333,1.46579,0.05160,40.50000
risk_averse_particle_planner,camera_dropout_burst,5,6,0.50000,0.03038,0.03496,0.03652,0.00000,0.00877,0.00000,0.15185,0.27222,0.25000,28.83333,1.38462,0.05101,42.66667
risk_averse_particle_planner,camera_dropout_burst,6,6,0.50000,0.03649,0.02761,0.03187,0.01449,0.00000,0.00000,0.32222,0.28889,0.19445,28.66667,1.36156,0.05471,41.83333
risk_averse_particle_planner,camera_dropout_burst,7,6,0.16667,0.02475,0.03663,0.03430,0.00775,0.00000,0.00000,0.00000,0.28518,0.16667,29.33333,1.50861,0.04913,41.83333
risk_averse_particle_planner,combined_extreme_stress,0,6,0.33333,0.06471,0.06583,0.05860,0.60241,0.06250,0.16667,0.20926,0.06481,0.12500,41.83333,1.34274,0.11895,53.33333
risk_averse_particle_planner,combined_extreme_stress,1,6,0.00000,0.06168,0.05314,0.05039,0.32320,0.05357,0.00000,0.12593,0.01481,0.16418,45.00000,1.22898,0.07573,45.33333
risk_averse_particle_planner,combined_extreme_stress,2,6,0.16667,0.08299,0.07408,0.06188,0.59200,0.09091,0.00000,0.29074,0.07037,0.09615,41.50000,1.28690,0.11587,54.66667
risk_averse_particle_planner,combined_extreme_stress,3,6,0.00000,0.06952,0.06955,0.05363,0.48818,0.01852,0.00000,0.13518,0.02037,0.40806,42.33333,1.36651,0.09265,48.16667
risk_averse_particle_planner,combined_extreme_stress,4,6,0.00000,0.07133,0.06517,0.05018,0.47946,0.08154,0.00000,0.07037,0.03519,0.15833,43.16667,1.42205,0.08582,46.50000
risk_averse_particle_planner,combined_extreme_stress,5,6,0.16667,0.08821,0.06182,0.05571,0.45497,0.05729,0.00000,0.10370,0.02037,0.17340,45.66667,1.31250,0.08678,48.33333
risk_averse_particle_planner,combined_extreme_stress,6,6,0.00000,0.05829,0.06489,0.05903,0.43501,0.01667,0.00000,0.12037,0.03148,0.13782,47.16667,1.31619,0.07785,47.50000
risk_averse_particle_planner,combined_extreme_stress,7,6,0.00000,0.05630,0.05862,0.05528,0.31206,0.00000,0.00000,0.00926,0.02222,0.15746,42.50000,1.31652,0.07041,42.50000
risk_averse_particle_planner,combined_stress,0,6,0.00000,0.04057,0.04063,0.03855,0.21254,0.00000,0.00000,0.20556,0.04815,0.16032,37.33333,1.36005,0.06591,44.50000
risk_averse_particle_planner,combined_stress,1,6,0.00000,0.04592,0.04177,0.04805,0.20005,0.00877,0.16667,0.10370,0.02963,0.11012,36.16667,1.42215,0.06394,42.83333
risk_averse_particle_planner,combined_stress,2,6,0.00000,0.03132,0.04050,0.04188,0.14207,0.00000,0.00000,0.27963,0.06667,0.09524,38.83333,1.34523,0.06368,45.33333
risk_averse_particle_planner,combined_stress,3,6,0.00000,0.03495,0.04211,0.04347,0.13355,0.00794,0.00000,0.15556,0.05185,0.04233,36.33333,1.43612,0.05910,42.16667
risk_averse_particle_planner,combined_stress,4,6,0.00000,0.05219,0.03474,0.04186,0.10971,0.00000,0.00000,0.00000,0.04815,0.13724,35.83333,1.36243,0.06216,42.66667
risk_averse_particle_planner,combined_stress,5,6,0.00000,0.03429,0.04395,0.04072,0.18352,0.02841,0.00000,0.01667,0.07037,0.17163,38.66667,1.35844,0.06508,46.00000
risk_averse_particle_planner,combined_stress,6,6,0.00000,0.04557,0.04066,0.04198,0.18527,0.00000,0.00000,0.24445,0.05556,0.22024,39.50000,1.36200,0.06701,46.16667
risk_averse_particle_planner,combined_stress,7,6,0.00000,0.04195,0.03882,0.03955,0.18502,0.00000,0.00000,0.49074,0.04815,0.08095,38.16667,1.35518,0.06613,45.33333
risk_averse_particle_planner,distractor_swap,0,6,1.00000,0.02995,0.02330,0.02995,0.25239,0.00000,0.00000,0.11667,0.75000,90.00000,2.00000,1.11640,0.09282,67.50000
risk_averse_particle_planner,distractor_swap,1,6,1.00000,0.04077,0.03427,0.03270,0.16472,0.00000,0.00000,0.11482,0.76482,75.00000,3.50000,1.11896,0.08013,68.83333
risk_averse_particle_planner,distractor_swap,2,6,0.83333,0.03288,0.02656,0.03487,0.20508,0.00000,0.00000,0.11111,0.73148,75.00000,4.00000,1.17768,0.08343,66.50000
risk_averse_particle_planner,distractor_swap,3,6,1.00000,0.03879,0.02683,0.03606,0.22940,0.00000,0.00000,0.28704,0.75185,75.00000,4.00000,1.18604,0.08748,68.33333
risk_averse_particle_planner,distractor_swap,4,6,1.00000,0.03092,0.02500,0.02778,0.20011,0.00000,0.00000,0.18704,0.76296,60.00000,4.16667,1.07047,0.08757,68.83333
risk_averse_particle_planner,distractor_swap,5,6,1.00000,0.03892,0.02566,0.03581,0.23121,0.00000,0.00000,0.01852,0.76482,75.00000,3.83333,1.11142,0.09100,69.00000
risk_averse_particle_planner,distractor_swap,6,6,1.00000,0.02176,0.01864,0.01633,0.21766,0.00000,0.00000,0.21481,0.77037,75.00000,2.50000,1.03550,0.09499,69.33333
risk_averse_particle_planner,distractor_swap,7,6,1.00000,0.02307,0.02065,0.02538,0.15684,0.00000,0.00000,0.02222,0.70741,60.08333,4.66667,1.23145,0.07983,64.00000
risk_averse_particle_planner,embodiment_control_shift,0,6,0.16667,0.03185,0.02736,0.02983,0.00000,0.00000,0.00000,0.00000,0.28704,0.13333,27.66667,1.44271,0.05116,40.16667
risk_averse_particle_planner,embodiment_control_shift,1,6,0.50000,0.02740,0.03233,0.02762,0.01042,0.00000,0.00000,0.22222,0.27222,0.06667,26.33333,1.43635,0.04646,39.66667
risk_averse_particle_planner,embodiment_control_shift,2,6,0.16667,0.03324,0.02784,0.02919,0.00000,0.00000,0.00000,0.12407,0.30556,0.11667,28.16667,1.37888,0.05124,40.33333
risk_averse_particle_planner,embodiment_control_shift,3,6,0.16667,0.02318,0.02719,0.02841,0.00000,0.00000,0.00000,0.08333,0.28889,0.06667,28.83333,1.26465,0.05175,41.83333
risk_averse_particle_planner,embodiment_control_shift,4,6,0.66667,0.03057,0.02545,0.02749,0.00000,0.00000,0.00000,0.21482,0.28148,0.06667,26.33333,1.40923,0.04964,39.33333
risk_averse_particle_planner,embodiment_control_shift,5,6,0.50000,0.03364,0.03619,0.03072,0.00890,0.01389,0.00000,0.30370,0.28519,0.03333,26.83333,1.48423,0.04491,39.00000
risk_averse_particle_planner,embodiment_control_shift,6,6,0.50000,0.01848,0.02948,0.02945,0.01190,0.00000,0.00000,0.12963,0.28519,0.18333,27.16667,1.45894,0.04918,39.83333
risk_averse_particle_planner,embodiment_control_shift,7,6,0.16667,0.02693,0.02700,0.02612,0.00417,0.00000,0.00000,0.25556,0.29074,0.00000,28.00000,1.44692,0.05031,39.50000
risk_averse_particle_planner,end_effector_occlusion,0,6,0.83333,0.02195,0.01928,0.02022,0.07927,0.00000,0.00000,0.08148,0.64259,15.00000,9.33333,1.32045,0.07064,62.33333
risk_averse_particle_planner,end_effector_occlusion,1,6,0.66667,0.02227,0.02276,0.02027,0.04975,0.00000,0.00000,0.06111,0.54444,15.05556,15.66667,1.47143,0.05469,57.33333
risk_averse_particle_planner,end_effector_occlusion,2,6,0.83333,0.02512,0.02743,0.02698,0.23720,0.00000,0.00000,0.00926,0.67222,60.00000,8.83333,1.21388,0.08068,65.00000
risk_averse_particle_planner,end_effector_occlusion,3,6,0.83333,0.02386,0.02328,0.02743,0.06637,0.00000,0.00000,0.06667,0.63889,15.00000,11.66667,1.38751,0.06600,62.33333
risk_averse_particle_planner,end_effector_occlusion,4,6,0.66667,0.01685,0.01745,0.02030,0.09048,0.00000,0.00000,0.25370,0.55556,15.00000,15.50000,1.41080,0.06345,56.50000
risk_averse_particle_planner,end_effector_occlusion,5,6,1.00000,0.02824,0.02549,0.02854,0.27431,0.00000,0.00000,0.04074,0.67407,45.00000,10.16667,1.23234,0.08668,65.83333
risk_averse_particle_planner,end_effector_occlusion,6,6,0.83333,0.03078,0.02315,0.02482,0.10487,0.00000,0.00000,0.07222,0.59445,30.13889,11.66667,1.40140,0.06535,60.83333
risk_averse_particle_planner,end_effector_occlusion,7,6,0.83333,0.03622,0.03376,0.03485,0.13930,0.00000,0.00000,0.02778,0.61111,30.00000,10.66667,1.46154,0.06400,60.33333
risk_averse_particle_planner,false_reappearance,0,6,0.00000,0.03155,0.02818,0.03122,0.00000,0.00000,0.00000,0.03519,0.27778,0.20833,31.83333,1.48793,0.05547,46.00000
risk_averse_particle_planner,false_reappearance,1,6,0.00000,0.03187,0.03128,0.03193,0.00000,0.00000,0.00000,0.25185,0.21667,0.03333,29.00000,1.50415,0.04910,43.33333
risk_averse_particle_planner,false_reappearance,2,6,0.16667,0.03009,0.02955,0.03516,0.00000,0.00000,0.00000,0.34259,0.23519,0.11667,28.66667,1.50648,0.05065,43.50000
risk_averse_particle_planner,false_reappearance,3,6,0.33333,0.02526,0.02919,0.03069,0.00000,0.00000,0.00000,0.21111,0.26111,0.03333,30.33333,1.59687,0.05258,43.16667
risk_averse_particle_planner,false_reappearance,4,6,0.00000,0.03012,0.03583,0.03218,0.00000,0.00000,0.00000,0.08518,0.25185,0.10000,29.33333,1.50050,0.04822,44.83333
risk_averse_particle_planner,false_reappearance,5,6,0.00000,0.02790,0.03105,0.02982,0.00000,0.00000,0.00000,0.10926,0.24074,0.00000,30.50000,1.44942,0.05091,44.50000
risk_averse_particle_planner,false_reappearance,6,6,0.50000,0.04312,0.03014,0.02882,0.00641,0.00000,0.00000,0.24815,0.24630,0.14167,30.66667,1.42572,0.05308,45.66667
risk_averse_particle_planner,false_reappearance,7,6,0.33333,0.03632,0.03428,0.03073,0.00355,0.00000,0.00000,0.22222,0.28333,0.11667,32.00000,1.48750,0.05198,46.33333
risk_averse_particle_planner,hidden_contact_drift,0,6,0.16667,0.01482,0.03017,0.03021,0.06705,0.00000,0.00000,0.16111,0.20370,0.07639,29.00000,1.37924,0.05267,37.00000
risk_averse_particle_planner,hidden_contact_drift,1,6,0.33333,0.03302,0.02985,0.03227,0.08152,0.00000,0.00000,0.21667,0.20000,0.07143,29.33333,1.44959,0.05313,36.50000
risk_averse_particle_planner,hidden_contact_drift,2,6,0.33333,0.02525,0.03488,0.03115,0.06580,0.00000,0.00000,0.10370,0.20185,0.04861,29.00000,1.34299,0.05133,37.83333
risk_averse_particle_planner,hidden_contact_drift,3,6,0.16667,0.02289,0.03210,0.03089,0.02411,0.00000,0.00000,0.11667,0.16297,0.06548,26.33333,1.31547,0.04839,34.50000
risk_averse_particle_planner,hidden_contact_drift,4,6,0.16667,0.01689,0.03221,0.02989,0.02269,0.00000,0.00000,0.07593,0.18519,0.07540,29.83333,1.27252,0.05089,37.33333
risk_averse_particle_planner,hidden_contact_drift,5,6,0.16667,0.03317,0.02694,0.03128,0.04481,0.00000,0.00000,0.00556,0.17037,0.02381,28.33333,1.29778,0.05096,36.16667
risk_averse_particle_planner,hidden_contact_drift,6,6,0.50000,0.02844,0.03901,0.03328,0.09795,0.00000,0.00000,0.00556,0.20185,0.04762,29.50000,1.38768,0.04960,36.83333
risk_averse_particle_planner,hidden_contact_drift,7,6,0.00000,0.03163,0.03450,0.03124,0.03568,0.00000,0.00000,0.22408,0.19074,0.02381,29.50000,1.37481,0.04945,37.83333
risk_averse_particle_planner,high_symmetry_layout,0,6,0.16667,0.02167,0.02783,0.02845,0.00388,0.00000,0.00000,0.15926,0.23333,0.04167,26.83333,1.59162,0.04949,39.16667
